locus_tag	ftype	length_bp	gene	EC_number	COG	product
PPDLKKOL_00740	CDS	1422	atoC_2		COG2204	Regulatory protein AtoC
PPDLKKOL_00741	gene	330	fliE			
PPDLKKOL_00741	CDS	330	fliE		COG1677	Flagellar hook-basal body complex protein FliE
PPDLKKOL_00742	gene	1797				
PPDLKKOL_00742	CDS	1797				hypothetical protein
PPDLKKOL_00743	gene	1017	fliG			
PPDLKKOL_00743	CDS	1017	fliG		COG1536	Flagellar motor switch protein FliG
PPDLKKOL_00744	gene	807				
PPDLKKOL_00744	CDS	807				hypothetical protein
PPDLKKOL_00745	gene	1356	fliI			
PPDLKKOL_00745	CDS	1356	fliI	7.1.2.2	COG1157	Flagellum-specific ATP synthase
PPDLKKOL_00746	gene	444	fliJ			
PPDLKKOL_00746	CDS	444	fliJ		COG2882	Flagellar FliJ protein
PPDLKKOL_00747	gene	714				
PPDLKKOL_00747	CDS	714				hypothetical protein
PPDLKKOL_00748	gene	1197				
PPDLKKOL_00748	CDS	1197				hypothetical protein
PPDLKKOL_00749	gene	1158	ydhC			
PPDLKKOL_00749	CDS	1158	ydhC			Inner membrane transport protein YdhC
PPDLKKOL_00750	gene	780	nimR_4			
PPDLKKOL_00750	CDS	780	nimR_4			HTH-type transcriptional regulator NimR
PPDLKKOL_00751	gene	711	rluF			
PPDLKKOL_00751	CDS	711	rluF	5.4.99.-	COG1187	Dual-specificity RNA pseudouridine synthase RluF
PPDLKKOL_00752	gene	624				
PPDLKKOL_00752	CDS	624				hypothetical protein
PPDLKKOL_00753	gene	1149	yliI			
PPDLKKOL_00753	CDS	1149	yliI	1.1.5.-	COG2133	Aldose sugar dehydrogenase YliI
PPDLKKOL_00754	gene	222				
PPDLKKOL_00754	CDS	222			COG4628	DNA-binding protein
PPDLKKOL_00755	gene	192				
PPDLKKOL_00755	CDS	192				hypothetical protein
PPDLKKOL_00756	gene	1767				
PPDLKKOL_00756	CDS	1767		3.6.3.-	COG1132	Putative multidrug export ATP-binding/permease protein
PPDLKKOL_00757	gene	336				
PPDLKKOL_00757	CDS	336				hypothetical protein
PPDLKKOL_00758	gene	2325	mdoB_1			
PPDLKKOL_00758	CDS	2325	mdoB_1	2.7.8.20		Phosphoglycerol transferase I
PPDLKKOL_00759	gene	840	cvfB			
PPDLKKOL_00759	CDS	840	cvfB		COG2996	Conserved virulence factor B
PPDLKKOL_00760	gene	375				
PPDLKKOL_00760	CDS	375				hypothetical protein
PPDLKKOL_00761	gene	555				
PPDLKKOL_00761	CDS	555				hypothetical protein
PPDLKKOL_00762	gene	507	pal_4			
PPDLKKOL_00762	CDS	507	pal_4			Peptidoglycan-associated lipoprotein
PPDLKKOL_00763	gene	1308	dgcN			
PPDLKKOL_00763	CDS	1308	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
PPDLKKOL_00764	gene	573				
PPDLKKOL_00764	CDS	573				hypothetical protein
PPDLKKOL_00765	gene	540	def_1			
PPDLKKOL_00765	CDS	540	def_1	3.5.1.88	COG0242	Peptide deformylase
PPDLKKOL_00766	gene	321				
PPDLKKOL_00766	CDS	321				hypothetical protein
PPDLKKOL_00767	gene	1494	dgt_1			
PPDLKKOL_00767	CDS	1494	dgt_1	3.1.5.1	COG0232	Deoxyguanosinetriphosphate triphosphohydrolase
PPDLKKOL_00768	gene	753	cobB_1			
PPDLKKOL_00768	CDS	753	cobB_1	2.3.1.286	COG0846	NAD-dependent protein deacylase
PPDLKKOL_00769	gene	588				
PPDLKKOL_00769	CDS	588				hypothetical protein
PPDLKKOL_00770	gene	990	yhdN			
PPDLKKOL_00770	CDS	990	yhdN	1.1.1.-	COG0667	Aldo-keto reductase YhdN
PPDLKKOL_00771	gene	912	pgrR_1			
PPDLKKOL_00771	CDS	912	pgrR_1			HTH-type transcriptional regulator PgrR
PPDLKKOL_00772	gene	408	fosA			
PPDLKKOL_00772	CDS	408	fosA	2.5.1.18	COG0346	Glutathione transferase FosA
PPDLKKOL_00773	gene	978				
PPDLKKOL_00773	CDS	978				hypothetical protein
PPDLKKOL_00774	gene	1269	tetA			
PPDLKKOL_00774	CDS	1269	tetA			Tetracycline resistance protein, class C
PPDLKKOL_00775	gene	780				
PPDLKKOL_00775	CDS	780				hypothetical protein
PPDLKKOL_00776	gene	351				
PPDLKKOL_00776	CDS	351				hypothetical protein
PPDLKKOL_00777	gene	414				
PPDLKKOL_00777	CDS	414				hypothetical protein
PPDLKKOL_00778	gene	876	hchA			
PPDLKKOL_00778	CDS	876	hchA	3.1.2.-		Protein/nucleic acid deglycase HchA
PPDLKKOL_00779	gene	789	rpaR			
PPDLKKOL_00779	CDS	789	rpaR		COG2771	HTH-type quorum sensing-dependent transcriptional regulator RpaR
PPDLKKOL_00780	gene	1017	ppsC			
PPDLKKOL_00780	CDS	1017	ppsC	2.3.1.41		Phthiocerol synthesis polyketide synthase type I PpsC
PPDLKKOL_00781	gene	876	dmlR_3			
PPDLKKOL_00781	CDS	876	dmlR_3			HTH-type transcriptional regulator DmlR
PPDLKKOL_00782	gene	849				
PPDLKKOL_00782	CDS	849				hypothetical protein
PPDLKKOL_00783	gene	837	allE			
PPDLKKOL_00783	CDS	837	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
PPDLKKOL_00784	gene	2004	argP_2			
PPDLKKOL_00784	CDS	2004	argP_2			HTH-type transcriptional regulator ArgP
PPDLKKOL_00785	gene	1005				
PPDLKKOL_00785	CDS	1005				hypothetical protein
PPDLKKOL_00786	gene	717	phnR_1			
PPDLKKOL_00786	CDS	717	phnR_1		COG2188	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
PPDLKKOL_00787	gene	654	serB1			
PPDLKKOL_00787	CDS	654	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
PPDLKKOL_00788	gene	1335	uhpC			
PPDLKKOL_00788	CDS	1335	uhpC		COG2271	Membrane sensor protein UhpC
PPDLKKOL_00789	gene	903	argP_3			
PPDLKKOL_00789	CDS	903	argP_3			HTH-type transcriptional regulator ArgP
PPDLKKOL_00790	gene	1182	dhaT_1			
PPDLKKOL_00790	CDS	1182	dhaT_1	1.1.1.202	COG1454	1,3-propanediol dehydrogenase
PPDLKKOL_00791	gene	1491				
PPDLKKOL_00791	CDS	1491				hypothetical protein
PPDLKKOL_00792	gene	1917	eta			
PPDLKKOL_00792	CDS	1917	eta	2.4.2.36		Exotoxin A
PPDLKKOL_00793	gene	369				
PPDLKKOL_00793	CDS	369				hypothetical protein
PPDLKKOL_00794	gene	1989	pys2			
PPDLKKOL_00794	CDS	1989	pys2	3.1.-.-	COG3209	Pyocin-S2
PPDLKKOL_00795	gene	555				
PPDLKKOL_00795	CDS	555				hypothetical protein
PPDLKKOL_00796	gene	534	rayT			
PPDLKKOL_00796	CDS	534	rayT		COG1943	REP-associated tyrosine transposase
PPDLKKOL_00797	gene	1248	nrdB			
PPDLKKOL_00797	CDS	1248	nrdB	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase subunit beta
PPDLKKOL_00798	gene	2892				
PPDLKKOL_00798	CDS	2892				hypothetical protein
PPDLKKOL_00799	gene	711	ompR_1			
PPDLKKOL_00799	CDS	711	ompR_1			Transcriptional regulatory protein OmpR
PPDLKKOL_00800	gene	1617	sasA_4			
PPDLKKOL_00800	CDS	1617	sasA_4	2.7.-.-		Adaptive-response sensory-kinase SasA
PPDLKKOL_00801	gene	210	cspA_1			
PPDLKKOL_00801	CDS	210	cspA_1		COG1278	Major cold shock protein CspA
PPDLKKOL_00802	gene	384				
PPDLKKOL_00802	CDS	384				hypothetical protein
PPDLKKOL_00803	gene	804	rlmA			
PPDLKKOL_00803	CDS	804	rlmA	2.1.1.187	COG0500	23S rRNA (guanine(745)-N(1))-methyltransferase
PPDLKKOL_00804	gene	1152	dapE			
PPDLKKOL_00804	CDS	1152	dapE	3.5.1.18	COG0624	Succinyl-diaminopimelate desuccinylase
PPDLKKOL_00805	gene	2610				
PPDLKKOL_00805	CDS	2610				hypothetical protein
PPDLKKOL_00806	gene	813	tcdA			
PPDLKKOL_00806	CDS	813	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
PPDLKKOL_00807	gene	729				
PPDLKKOL_00807	CDS	729				hypothetical protein
PPDLKKOL_00808	gene	789				
PPDLKKOL_00808	CDS	789				hypothetical protein
PPDLKKOL_00809	gene	672	alyA_1			
PPDLKKOL_00809	CDS	672	alyA_1	4.2.2.3		Alginate lyase
PPDLKKOL_00810	gene	321				
PPDLKKOL_00810	CDS	321				hypothetical protein
PPDLKKOL_00811	gene	2058	lox			
PPDLKKOL_00811	CDS	2058	lox	1.13.11.12		Linoleate 9/13-lipoxygenase
PPDLKKOL_00812	gene	735				
PPDLKKOL_00812	CDS	735				hypothetical protein
PPDLKKOL_00813	gene	1197				
PPDLKKOL_00813	CDS	1197				Tn3 family transposase TnXax1
PPDLKKOL_00814	gene	597	napC			
PPDLKKOL_00814	CDS	597	napC			Cytochrome c-type protein NapC
PPDLKKOL_00815	gene	492	napB			
PPDLKKOL_00815	CDS	492	napB			Periplasmic nitrate reductase, electron transfer subunit
PPDLKKOL_00816	gene	2505	napA_1			
PPDLKKOL_00816	CDS	2505	napA_1	1.9.6.1		Periplasmic nitrate reductase
PPDLKKOL_00817	gene	330	napD			
PPDLKKOL_00817	CDS	330	napD			Chaperone NapD
PPDLKKOL_00818	gene	492	napF			
PPDLKKOL_00818	CDS	492	napF		COG1145	Ferredoxin-type protein NapF
PPDLKKOL_00819	gene	168				
PPDLKKOL_00819	CDS	168				hypothetical protein
PPDLKKOL_00820	gene	603				
PPDLKKOL_00820	CDS	603				hypothetical protein
PPDLKKOL_00821	gene	678	phoP			
PPDLKKOL_00821	CDS	678	phoP			Virulence transcriptional regulatory protein PhoP
PPDLKKOL_00822	gene	1347	phoQ			
PPDLKKOL_00822	CDS	1347	phoQ	2.7.13.3	COG0642	Virulence sensor histidine kinase PhoQ
PPDLKKOL_00823	gene	3363	dgcE			
PPDLKKOL_00823	CDS	3363	dgcE	2.7.7.65	COG2202	putative diguanylate cyclase DgcE
PPDLKKOL_00824	gene	1002				
PPDLKKOL_00824	CDS	1002				putative HTH-type transcriptional regulator
PPDLKKOL_00825	gene	1311	dctA2			
PPDLKKOL_00825	CDS	1311	dctA2		COG1301	C4-dicarboxylate transport protein 2
PPDLKKOL_00826	gene	891	gcvA_2			
PPDLKKOL_00826	CDS	891	gcvA_2			Glycine cleavage system transcriptional activator
PPDLKKOL_00827	gene	630	yfcG_2			
PPDLKKOL_00827	CDS	630	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
PPDLKKOL_00828	gene	1020	fgd			
PPDLKKOL_00828	CDS	1020	fgd	1.1.98.2		F420-dependent glucose-6-phosphate dehydrogenase
PPDLKKOL_00829	gene	1140	mmgC_2			
PPDLKKOL_00829	CDS	1140	mmgC_2	1.3.99.-	COG1960	Acyl-CoA dehydrogenase
PPDLKKOL_00830	gene	1182	yfdE_1			
PPDLKKOL_00830	CDS	1182	yfdE_1	2.8.3.19	COG1804	Acetyl-CoA:oxalate CoA-transferase
PPDLKKOL_00831	gene	498	sprT			
PPDLKKOL_00831	CDS	498	sprT			Protein SprT
PPDLKKOL_00832	gene	600	yohC_1			
PPDLKKOL_00832	CDS	600	yohC_1			Inner membrane protein YohC
PPDLKKOL_00833	gene	594				
PPDLKKOL_00833	CDS	594				hypothetical protein
PPDLKKOL_00834	gene	825	ttcA			
PPDLKKOL_00834	CDS	825	ttcA	2.8.1.-	COG0037	tRNA-cytidine(32) 2-sulfurtransferase
PPDLKKOL_00835	gene	672				
PPDLKKOL_00835	CDS	672				hypothetical protein
PPDLKKOL_00836	gene	1419	ydgI			
PPDLKKOL_00836	CDS	1419	ydgI		COG0531	Putative arginine/ornithine antiporter
PPDLKKOL_00837	gene	765				
PPDLKKOL_00837	CDS	765		3.5.3.18	COG1834	N(G),N(G)-dimethylarginine dimethylaminohydrolase
PPDLKKOL_00838	gene	1401	rocR			
PPDLKKOL_00838	CDS	1401	rocR		COG3829	Arginine utilization regulatory protein RocR
PPDLKKOL_00839	gene	771	cobB_2			
PPDLKKOL_00839	CDS	771	cobB_2	2.3.1.286		NAD-dependent protein deacetylase
PPDLKKOL_00840	gene	612				
PPDLKKOL_00840	CDS	612				hypothetical protein
PPDLKKOL_00841	gene	534				
PPDLKKOL_00841	CDS	534				hypothetical protein
PPDLKKOL_00842	gene	663	trmR_1			
PPDLKKOL_00842	CDS	663	trmR_1	2.1.1.-		tRNA 5-hydroxyuridine methyltransferase
PPDLKKOL_00843	gene	915	dmlR_4			
PPDLKKOL_00843	CDS	915	dmlR_4			HTH-type transcriptional regulator DmlR
PPDLKKOL_00844	gene	618	ycaC_1			
PPDLKKOL_00844	CDS	618	ycaC_1	4.-.-.-	COG1335	putative hydrolase YcaC
PPDLKKOL_00845	gene	408				
PPDLKKOL_00845	CDS	408				hypothetical protein
PPDLKKOL_00846	gene	558				
PPDLKKOL_00846	CDS	558		1.-.-.-	COG0431	NAD(P)H-dependent FMN reductase
PPDLKKOL_00847	gene	948				
PPDLKKOL_00847	CDS	948				hypothetical protein
PPDLKKOL_00848	gene	474				
PPDLKKOL_00848	CDS	474				hypothetical protein
PPDLKKOL_00849	gene	1842	kefC			
PPDLKKOL_00849	CDS	1842	kefC		COG0475	Glutathione-regulated potassium-efflux system protein KefC
PPDLKKOL_00850	gene	1500	ethA			
PPDLKKOL_00850	CDS	1500	ethA	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
PPDLKKOL_00851	gene	936				
PPDLKKOL_00851	CDS	936				hypothetical protein
PPDLKKOL_00852	gene	699	yhhW			
PPDLKKOL_00852	CDS	699	yhhW	1.13.11.24	COG1741	Quercetin 2,3-dioxygenase
PPDLKKOL_00853	gene	636				
PPDLKKOL_00853	CDS	636				hypothetical protein
PPDLKKOL_00854	gene	1230	mdrP			
PPDLKKOL_00854	CDS	1230	mdrP			Na(+), Li(+), K(+)/H(+) antiporter
PPDLKKOL_00855	gene	960				
PPDLKKOL_00855	CDS	960				hypothetical protein
PPDLKKOL_00856	gene	1599				
PPDLKKOL_00856	CDS	1599				hypothetical protein
PPDLKKOL_00857	gene	1479	menE			
PPDLKKOL_00857	CDS	1479	menE	6.2.1.26		2-succinylbenzoate--CoA ligase
PPDLKKOL_00858	gene	747	tam_1			
PPDLKKOL_00858	CDS	747	tam_1	2.1.1.144		Trans-aconitate 2-methyltransferase
PPDLKKOL_00859	gene	1368				
PPDLKKOL_00859	CDS	1368		2.3.3.14		Homocitrate synthase
PPDLKKOL_00860	gene	879				
PPDLKKOL_00860	CDS	879				hypothetical protein
PPDLKKOL_00861	gene	615				
PPDLKKOL_00861	CDS	615				hypothetical protein
PPDLKKOL_00862	gene	1263				
PPDLKKOL_00862	CDS	1263				hypothetical protein
PPDLKKOL_00863	gene	1821	lgrB_1			
PPDLKKOL_00863	CDS	1821	lgrB_1			Linear gramicidin synthase subunit B
PPDLKKOL_00864	gene	1158	mltA			
PPDLKKOL_00864	CDS	1158	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
PPDLKKOL_00865	gene	894	syrM1			
PPDLKKOL_00865	CDS	894	syrM1			HTH-type transcriptional regulator SyrM 1
PPDLKKOL_00866	gene	780	kefG			
PPDLKKOL_00866	CDS	780	kefG	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefG
PPDLKKOL_00867	gene	627	kefF			
PPDLKKOL_00867	CDS	627	kefF	1.6.5.2		Glutathione-regulated potassium-efflux system ancillary protein KefF
PPDLKKOL_00868	gene	609				
PPDLKKOL_00868	CDS	609				hypothetical protein
PPDLKKOL_00869	gene	891				
PPDLKKOL_00869	CDS	891				hypothetical protein
PPDLKKOL_00870	gene	351				
PPDLKKOL_00870	CDS	351				hypothetical protein
PPDLKKOL_00871	gene	807	nimR_5			
PPDLKKOL_00871	CDS	807	nimR_5			HTH-type transcriptional regulator NimR
PPDLKKOL_00872	gene	189				
PPDLKKOL_00872	CDS	189				hypothetical protein
PPDLKKOL_00873	gene	909	aaeA_1			
PPDLKKOL_00873	CDS	909	aaeA_1		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
PPDLKKOL_00874	gene	2040	aaeB_2			
PPDLKKOL_00874	CDS	2040	aaeB_2			p-hydroxybenzoic acid efflux pump subunit AaeB
PPDLKKOL_00875	gene	258				
PPDLKKOL_00875	CDS	258				hypothetical protein
PPDLKKOL_00876	gene	504				
PPDLKKOL_00876	CDS	504				hypothetical protein
PPDLKKOL_00877	gene	783	nimR_6			
PPDLKKOL_00877	CDS	783	nimR_6			HTH-type transcriptional regulator NimR
PPDLKKOL_00878	gene	1512	emrB_1			
PPDLKKOL_00878	CDS	1512	emrB_1			Colistin resistance protein EmrB
PPDLKKOL_00879	gene	1152	emrA_1			
PPDLKKOL_00879	CDS	1152	emrA_1			Colistin resistance protein EmrA
PPDLKKOL_00880	gene	1449	oprM_1			
PPDLKKOL_00880	CDS	1449	oprM_1		COG1538	Outer membrane protein OprM
PPDLKKOL_00881	gene	156				
PPDLKKOL_00881	CDS	156				hypothetical protein
PPDLKKOL_00882	gene	885				
PPDLKKOL_00882	CDS	885				hypothetical protein
PPDLKKOL_00883	gene	798	paaF_3			
PPDLKKOL_00883	CDS	798	paaF_3	4.2.1.17	COG1024	2,3-dehydroadipyl-CoA hydratase
PPDLKKOL_00884	gene	561	yxaF_1			
PPDLKKOL_00884	CDS	561	yxaF_1			putative HTH-type transcriptional regulator YxaF
PPDLKKOL_00885	gene	1773				
PPDLKKOL_00885	CDS	1773				hypothetical protein
PPDLKKOL_00886	gene	2577	rcsC_2			
PPDLKKOL_00886	CDS	2577	rcsC_2	2.7.13.3		Sensor histidine kinase RcsC
	repeat_region	761				
PPDLKKOL_00887	gene	2673	cas3_1			
PPDLKKOL_00887	CDS	2673	cas3_1	3.1.-.-		CRISPR-associated endonuclease/helicase Cas3
PPDLKKOL_00888	gene	1569	cse1			
PPDLKKOL_00888	CDS	1569	cse1			CRISPR-associated protein CasA/Cse1
PPDLKKOL_00889	gene	531	cse2			
PPDLKKOL_00889	CDS	531	cse2			CRISPR-associated protein Cse2
PPDLKKOL_00890	gene	1143	casC			
PPDLKKOL_00890	CDS	1143	casC			CRISPR system Cascade subunit CasC
PPDLKKOL_00891	gene	663				
PPDLKKOL_00891	CDS	663				hypothetical protein
PPDLKKOL_00892	gene	612	cse3			
PPDLKKOL_00892	CDS	612	cse3	3.1.-.-		CRISPR-associated endoribonuclease Cse3
PPDLKKOL_00893	gene	294	cas1_1			
PPDLKKOL_00893	CDS	294	cas1_1	3.1.-.-		CRISPR-associated endonuclease Cas1
PPDLKKOL_00894	gene	300	ygbF			
PPDLKKOL_00894	CDS	300	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	944				
PPDLKKOL_00895	gene	315				
PPDLKKOL_00895	CDS	315				hypothetical protein
PPDLKKOL_00896	gene	1245				
PPDLKKOL_00896	CDS	1245				hypothetical protein
PPDLKKOL_00897	gene	1782	prsD_1			
PPDLKKOL_00897	CDS	1782	prsD_1			Type I secretion system ATP-binding protein PrsD
PPDLKKOL_00898	gene	1299	prsE_1			
PPDLKKOL_00898	CDS	1299	prsE_1			Type I secretion system membrane fusion protein PrsE
PPDLKKOL_00899	gene	1446	tolC_1			
PPDLKKOL_00899	CDS	1446	tolC_1		COG1538	Outer membrane protein TolC
PPDLKKOL_00900	gene	1440	aprA_1			
PPDLKKOL_00900	CDS	1440	aprA_1	3.4.24.40	COG2931	Serralysin
PPDLKKOL_00901	gene	396	inh			
PPDLKKOL_00901	CDS	396	inh			Proteinase inhibitor
PPDLKKOL_00902	gene	1626				
PPDLKKOL_00902	CDS	1626				hypothetical protein
PPDLKKOL_00903	gene	1005	lhpD			
PPDLKKOL_00903	CDS	1005	lhpD	1.5.1.21	COG2055	Delta(1)-pyrroline-2-carboxylate/Delta(1)-piperideine-2-carboxylate reductase
PPDLKKOL_00904	gene	1581				
PPDLKKOL_00904	CDS	1581		1.2.1.26		Alpha-ketoglutaric semialdehyde dehydrogenase
PPDLKKOL_00905	gene	918	dapA_2			
PPDLKKOL_00905	CDS	918	dapA_2	4.3.3.7	COG0329	4-hydroxy-tetrahydrodipicolinate synthase
PPDLKKOL_00906	gene	1035				
PPDLKKOL_00906	CDS	1035		4.2.1.77	COG3938	putative trans-3-hydroxy-L-proline dehydratase
PPDLKKOL_00907	gene	723	glnQ_1			
PPDLKKOL_00907	CDS	723	glnQ_1	3.6.3.-	COG1126	Glutamine transport ATP-binding protein GlnQ
PPDLKKOL_00908	gene	645	yecS_1			
PPDLKKOL_00908	CDS	645	yecS_1		COG0765	L-cystine transport system permease protein YecS
PPDLKKOL_00909	gene	666	yecS_2			
PPDLKKOL_00909	CDS	666	yecS_2		COG0765	L-cystine transport system permease protein YecS
PPDLKKOL_00910	gene	1743				
PPDLKKOL_00910	CDS	1743				hypothetical protein
PPDLKKOL_00911	gene	822	artI			
PPDLKKOL_00911	CDS	822	artI		COG0834	Putative ABC transporter arginine-binding protein 2
PPDLKKOL_00912	gene	798	rhaS_2			
PPDLKKOL_00912	CDS	798	rhaS_2			HTH-type transcriptional activator RhaS
PPDLKKOL_00913	gene	1443	jefA			
PPDLKKOL_00913	CDS	1443	jefA			Drug efflux pump JefA
PPDLKKOL_00914	gene	864				
PPDLKKOL_00914	CDS	864				hypothetical protein
PPDLKKOL_00915	gene	867	hdfR_2			
PPDLKKOL_00915	CDS	867	hdfR_2			HTH-type transcriptional regulator HdfR
PPDLKKOL_00916	gene	903				
PPDLKKOL_00916	CDS	903				hypothetical protein
PPDLKKOL_00917	gene	1254	hcnB_1			
PPDLKKOL_00917	CDS	1254	hcnB_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnB
PPDLKKOL_00918	gene	237				
PPDLKKOL_00918	CDS	237				hypothetical protein
PPDLKKOL_00919	gene	1116	hcnC_1			
PPDLKKOL_00919	CDS	1116	hcnC_1	1.4.99.5		Hydrogen cyanide synthase subunit HcnC
PPDLKKOL_00920	gene	945				
PPDLKKOL_00920	CDS	945		5.1.1.8	COG3938	4-hydroxyproline 2-epimerase
PPDLKKOL_00921	gene	669	glaR			
PPDLKKOL_00921	CDS	669	glaR		COG1802	HTH-type transcriptional repressor GlaR
PPDLKKOL_00922	gene	2061	aaeB_3			
PPDLKKOL_00922	CDS	2061	aaeB_3			p-hydroxybenzoic acid efflux pump subunit AaeB
PPDLKKOL_00923	gene	1851	btuB_1			
PPDLKKOL_00923	CDS	1851	btuB_1		COG4206	Vitamin B12 transporter BtuB
PPDLKKOL_00924	gene	612	btuR			
PPDLKKOL_00924	CDS	612	btuR	2.5.1.17	COG2109	Corrinoid adenosyltransferase
PPDLKKOL_00925	gene	1308	cbiA			
PPDLKKOL_00925	CDS	1308	cbiA	6.3.5.11	COG1797	Cobyrinate a,c-diamide synthase
PPDLKKOL_00926	gene	657	bluB			
PPDLKKOL_00926	CDS	657	bluB	1.13.11.79	COG0778	5,6-dimethylbenzimidazole synthase
PPDLKKOL_00927	gene	939	cobD			
PPDLKKOL_00927	CDS	939	cobD		COG1270	Cobalamin biosynthesis protein CobD
PPDLKKOL_00928	gene	996	hisC_2			
PPDLKKOL_00928	CDS	996	hisC_2	2.6.1.9		Histidinol-phosphate aminotransferase
PPDLKKOL_00929	gene	1473	cobQ			
PPDLKKOL_00929	CDS	1473	cobQ			Cobyric acid synthase
PPDLKKOL_00930	gene	522	cobP			
PPDLKKOL_00930	CDS	522	cobP	2.7.1.156		Bifunctional adenosylcobalamin biosynthesis protein CobP
PPDLKKOL_00931	gene	1056	cobT			
PPDLKKOL_00931	CDS	1056	cobT	2.4.2.21		Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase
PPDLKKOL_00932	gene	585	cobC			
PPDLKKOL_00932	CDS	585	cobC	3.1.3.73	COG0406	Adenosylcobalamin/alpha-ribazole phosphatase
PPDLKKOL_00933	gene	738	cobS			
PPDLKKOL_00933	CDS	738	cobS	2.7.8.26	COG0368	Adenosylcobinamide-GDP ribazoletransferase
PPDLKKOL_00934	gene	1506	smvA			
PPDLKKOL_00934	CDS	1506	smvA			Methyl viologen resistance protein SmvA
PPDLKKOL_00935	gene	561				
PPDLKKOL_00935	CDS	561				hypothetical protein
PPDLKKOL_00936	gene	1821	dmdC_1			
PPDLKKOL_00936	CDS	1821	dmdC_1	1.3.8.-	COG1960	3-methylmercaptopropionyl-CoA dehydrogenase
PPDLKKOL_00937	gene	414				
PPDLKKOL_00937	CDS	414				hypothetical protein
PPDLKKOL_00938	gene	1200				
PPDLKKOL_00938	CDS	1200				L-lactate transporter
PPDLKKOL_00939	gene	555	btuE_2			
PPDLKKOL_00939	CDS	555	btuE_2	1.11.1.15		Thioredoxin/glutathione peroxidase BtuE
PPDLKKOL_00940	gene	96				
PPDLKKOL_00940	tRNA	96				tRNA-Ser(cga)
PPDLKKOL_00941	gene	480				
PPDLKKOL_00941	CDS	480				hypothetical protein
PPDLKKOL_00942	gene	594	tetC_1			
PPDLKKOL_00942	CDS	594	tetC_1			Transposon Tn10 TetC protein
PPDLKKOL_00943	gene	840				
PPDLKKOL_00943	CDS	840				hypothetical protein
PPDLKKOL_00944	gene	855	sseB			
PPDLKKOL_00944	CDS	855	sseB	2.8.1.1	COG2897	Putative thiosulfate sulfurtransferase SseB
PPDLKKOL_00945	gene	1062				
PPDLKKOL_00945	CDS	1062				hypothetical protein
PPDLKKOL_00946	gene	1125	rnd			
PPDLKKOL_00946	CDS	1125	rnd	3.1.13.5	COG0349	Ribonuclease D
PPDLKKOL_00947	gene	294	ycgL			
PPDLKKOL_00947	CDS	294	ycgL		COG3100	Protein YcgL
PPDLKKOL_00948	gene	933	ghrA			
PPDLKKOL_00948	CDS	933	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
PPDLKKOL_00949	gene	963	czcD_1			
PPDLKKOL_00949	CDS	963	czcD_1		COG1230	Cadmium, cobalt and zinc/H(+)-K(+) antiporter
PPDLKKOL_00950	gene	276	rcnR			
PPDLKKOL_00950	CDS	276	rcnR		COG1937	Transcriptional repressor RcnR
PPDLKKOL_00951	gene	450				
PPDLKKOL_00951	CDS	450				hypothetical protein
PPDLKKOL_00952	gene	528	fecI_1			
PPDLKKOL_00952	CDS	528	fecI_1		COG1595	putative RNA polymerase sigma factor FecI
PPDLKKOL_00953	gene	984	fecR_1			
PPDLKKOL_00953	CDS	984	fecR_1		COG3712	Protein FecR
PPDLKKOL_00954	gene	2556	tdhA			
PPDLKKOL_00954	CDS	2556	tdhA		COG1629	TonB-dependent heme receptor A
PPDLKKOL_00955	gene	540				
PPDLKKOL_00955	CDS	540				hypothetical protein
PPDLKKOL_00956	gene	2052	dapb1			
PPDLKKOL_00956	CDS	2052	dapb1	3.4.14.-		Dipeptidyl aminopeptidase BI
PPDLKKOL_00957	gene	474				
PPDLKKOL_00957	CDS	474				hypothetical protein
PPDLKKOL_00958	gene	462				
PPDLKKOL_00958	CDS	462				hypothetical protein
PPDLKKOL_00959	gene	774	yafJ			
PPDLKKOL_00959	CDS	774	yafJ	2.4.2.-	COG0121	Putative glutamine amidotransferase YafJ
PPDLKKOL_00960	gene	525				
PPDLKKOL_00960	CDS	525				hypothetical protein
PPDLKKOL_00961	gene	861	cysL_1			
PPDLKKOL_00961	CDS	861	cysL_1		COG0583	HTH-type transcriptional regulator CysL
PPDLKKOL_00962	gene	1116	phnW			
PPDLKKOL_00962	CDS	1116	phnW	2.6.1.37	COG0075	2-aminoethylphosphonate--pyruvate transaminase
PPDLKKOL_00963	gene	828	phnX_1			
